cost_scenario,split,decline_pct_target_from_validation,manual_review_pct_target_from_validation,total_intervention_pct_target,pd_manual_cutoff_from_validation,pd_decline_cutoff_from_validation,score_manual_cutoff_from_validation,score_decline_cutoff_from_validation,rows,bad_count,good_count,direct_decline_rows,manual_review_rows,auto_approve_rows,actual_direct_decline_pct,actual_manual_review_pct,bad_direct_decline,good_direct_decline,bad_manual_review,good_manual_review,bad_auto_approve,good_auto_approve,direct_decline_bad_rate,manual_review_bad_rate,auto_approve_bad_rate,expected_bad_saved,expected_good_lost,expected_bad_saved_capture,expected_good_lost_capture,expected_final_reject_pct,expected_final_approve_bad_rate,manual_review_cost_total,incremental_value_vs_approve_all_units,incremental_value_per_10000_applications,bad_loss_cost,false_decline_good_cost,manual_review_cost,manual_bad_catch_rate,manual_good_false_decline_rate,max_direct_decline_pct,max_manual_review_pct,max_total_intervention_pct
low_bad_loss_low_manual_value,development,0.01,0.1,0.11,0.18090978210725084,0.47104785323454834,492.8411925432189,392.2667743276861,184507,14895,169612,2854,17948,163705,0.015468247817155988,0.09727544212414706,2545,309,7164,10784,5186,158519,0.8917309039943938,0.39915310898150214,0.03167893466906936,5052.4,740.36,0.3392010741859684,0.004365021342829517,0.03139588199905694,0.055074514487485716,1794.8000000000002,12622.039999999997,684.0954543730046,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.03,0.0,0.03,0.3446418113652874,0.3446418113652874,430.2628900269997,430.2628900269997,184507,14895,169612,6622,0,177885,0.035890237226771884,0.0,4994,1628,0,0,9901,167984,0.7541528239202658,0.0,0.055659555330691175,4994.0,1628.0,0.33528029540114135,0.009598377473291984,0.035890237226771884,0.055659555330691175,0.0,13354.0,723.7665779618118,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.03,0.03,0.06,0.2539950077229779,0.3446418113652874,461.62285245436374,430.2628900269997,184507,14895,169612,6622,5488,172397,0.035890237226771884,0.029744128949037163,4994,1628,2426,3062,7475,164922,0.7541528239202658,0.4420553935860058,0.04335922318833854,5843.1,1750.48,0.3922860020140987,0.010320496191307219,0.04115605369985963,0.051165705801176645,548.8000000000001,15230.020000000004,825.4440210940509,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.03,0.05,0.08,0.21782097369218856,0.3446418113652874,476.12139403555483,430.2628900269997,184507,14895,169612,6622,9009,168876,0.035890237226771884,0.04882741576200361,4994,1628,3545,5464,6356,162520,0.7541528239202658,0.3934953934953935,0.03763708283000545,6234.75,1846.56,0.4185800604229607,0.010886965544890692,0.043799476442628195,0.04908723893895498,900.9000000000001,15956.789999999999,864.8338545421041,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.03,0.07,0.1,0.19159978464952473,0.3446418113652874,487.75228358037833,430.2628900269997,184507,14895,169612,6622,12471,165414,0.035890237226771884,0.06759093150937363,4994,1628,4347,8124,5554,159860,0.7541528239202658,0.3485686793360597,0.033576359921167497,6515.45,1952.96,0.4374253105068815,0.011514279650024762,0.04589749982385492,0.047600642563656065,1247.1000000000001,16346.289999999999,885.9441647200376,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.03,0.1,0.13,0.16174800345772372,0.3446418113652874,502.5854007483094,430.2628900269997,184507,14895,169612,6622,17662,160223,0.035890237226771884,0.0957253654332898,4994,1628,5357,12305,4544,155679,0.7541528239202658,0.3033065338013815,0.02836047259132584,6868.95,2120.2,0.4611581067472306,0.012500294790462938,0.048719831767900415,0.04572782768248358,1766.2,16720.449999999997,906.2230701274204,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.05,0.0,0.05,0.2762157442718041,0.2762157442718041,453.39180376043964,453.39180376043964,184507,14895,169612,10410,0,174097,0.0564206236077764,0.0,6782,3628,0,0,8113,165984,0.6514889529298751,0.0,0.04660045836516425,6782.0,3628.0,0.455320577374958,0.021389995990849703,0.0564206236077764,0.04660045836516425,0.0,16718.0,906.0902838374695,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.05,0.03,0.08,0.21782097369218856,0.2762157442718041,476.12139403555483,453.39180376043964,184507,14895,169612,10410,5221,168876,0.0564206236077764,0.028297029380999095,6782,3628,1757,3464,6356,162520,0.6514889529298751,0.33652556981421183,0.03763708283000545,7396.95,3766.56,0.4966062437059416,0.022206919321746104,0.06050453370332833,0.04325544616645252,522.1,17902.19,970.2715886118141,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.05,0.05,0.1,0.19159978464952473,0.2762157442718041,487.75228358037833,453.39180376043964,184507,14895,169612,10410,8683,165414,0.0564206236077764,0.047060545128369116,6782,3628,2559,6124,5554,159860,0.6514889529298751,0.29471380859150065,0.033576359921167497,7677.65,3872.96,0.5154514937898623,0.022834233426880172,0.06260255708455505,0.04172930528903847,868.3000000000001,18291.69,991.3818987897477,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.05,0.07,0.12000000000000001,0.1706412777881954,0.2762157442718041,497.95507381024896,453.39180376043964,184507,14895,169612,10410,12170,161927,0.0564206236077764,0.0659595570899749,6782,3628,3285,8885,4828,157099,0.6514889529298751,0.26992604765817585,0.02981590469779592,7931.75,3983.4,0.532510909701242,0.02348536660141971,0.06457830868205543,0.04034518431779948,1217.0,18594.85,1007.8127117128347,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.05,0.1,0.15000000000000002,0.14573348292807567,0.2762157442718041,511.4712880523599,453.39180376043964,184507,14895,169612,10410,17400,156697,0.0564206236077764,0.09430536510809888,6782,3628,4130,13270,3983,152714,0.6514889529298751,0.23735632183908045,0.025418482804393194,8227.5,4158.8,0.5523665659617322,0.024519491545409524,0.06713187033554283,0.03873735117275261,1740.0,18783.7,1018.0480957362053,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.07,0.0,0.07,0.23432114709867607,0.23432114709867607,469.3162078296537,469.3162078296537,184507,14895,169612,13931,0,170576,0.07550391042074285,0.0,8035,5896,0,0,6860,163716,0.5767712296317565,0.0,0.0402166776099803,8035.0,5896.0,0.5394427660288688,0.03476169138976016,0.07550391042074285,0.0402166776099803,0.0,18209.0,986.9002260076853,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.07,0.03,0.1,0.19159978464952473,0.23432114709867607,487.75228358037833,469.3162078296537,184507,14895,169612,13931,5162,165414,0.07550391042074285,0.027977258315402667,8035,5896,1306,3856,5554,159860,0.5767712296317565,0.25300271212708253,0.033576359921167497,8492.1,6050.24,0.5701309164149043,0.03567106100983421,0.07881728064517877,0.03767194898045276,516.2,18909.860000000004,1024.8857766913995,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.07,0.05,0.12000000000000001,0.1706412777881954,0.23432114709867607,497.95507381024896,469.3162078296537,184507,14895,169612,13931,8649,161927,0.07550391042074285,0.04687627027700846,8035,5896,2032,6617,4828,157099,0.5767712296317565,0.23494045554399354,0.02981590469779592,8746.2,6160.68,0.587190332326284,0.03632219418437375,0.08079303224267914,0.03625469132922784,864.9000000000001,19213.02,1041.3165896144862,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.07,0.07,0.14,0.15311868176477064,0.23432114709867607,507.2790697689951,469.3162078296537,184507,14895,169612,13931,12191,158385,0.07550391042074285,0.06607337390993295,8035,5896,2633,9558,4227,154158,0.5767712296317565,0.21597900090230499,0.02668813334596079,8956.55,6278.32,0.6013125209801946,0.03701577718557649,0.0825706883749668,0.03508226664365835,1219.1000000000001,19372.23,1049.9455305218771,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.07,0.1,0.17,0.13268463410307968,0.23432114709867607,519.3313634654797,469.3162078296537,184507,14895,169612,13931,17378,153198,0.07550391042074285,0.0941861284395714,8035,5896,3340,14038,3520,149678,0.5767712296317565,0.1921970307285073,0.02297680126372407,9204.0,6457.52,0.617925478348439,0.03807230620474967,0.08488306676711453,0.03370537369433875,1737.8000000000002,19416.68,1052.3546532109892,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.1,0.0,0.1,0.19159978464952473,0.19159978464952473,487.75228358037833,487.75228358037833,184507,14895,169612,19093,0,165414,0.10348116873614552,0.0,9341,9752,0,0,5554,159860,0.48923689310218405,0.0,0.033576359921167497,9341.0,9752.0,0.6271231957032561,0.057495931891611445,0.10348116873614552,0.033576359921167497,0.0,18271.0,990.2605321207325,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.1,0.03,0.13,0.16174800345772372,0.19159978464952473,502.5854007483094,487.75228358037833,184507,14895,169612,19093,5191,160223,0.10348116873614552,0.028134433923916166,9341,9752,1010,4181,4544,155679,0.48923689310218405,0.19456752070891928,0.02836047259132584,9694.5,9919.24,0.6508559919436052,0.05848194703204962,0.10630350068019101,0.031538584415154385,519.1,18645.160000000003,1010.5394375281157,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.1,0.05,0.15000000000000002,0.14573348292807567,0.19159978464952473,511.4712880523599,487.75228358037833,184507,14895,169612,19093,8717,156697,0.10348116873614552,0.04724481997972976,9341,9752,1571,7146,3983,152714,0.48923689310218405,0.1802225536308363,0.025418482804393194,9890.85,10037.84,0.6640382678751259,0.05918119001014079,0.10801048198713327,0.030405890059267224,871.7,18763.010000000002,1016.9267290671901,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.1,0.07,0.17,0.13268463410307968,0.19159978464952473,519.3313634654797,487.75228358037833,184507,14895,169612,19093,12216,153198,0.10348116873614552,0.06620887012416873,9341,9752,2034,10182,3520,149678,0.48923689310218405,0.16650294695481335,0.02297680126372407,10052.9,10159.28,0.6749177576367908,0.0598971770865269,0.10954695485808126,0.029472018655244275,1221.6000000000001,18777.82,1017.7294086403225,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,development,0.1,0.1,0.2,0.11686200308818163,0.19159978464952473,529.7952434587617,487.75228358037833,184507,14895,169612,19093,17348,148066,0.10348116873614552,0.09402353298248847,9341,9752,2587,14761,2967,145099,0.48923689310218405,0.1491238183075859,0.02003836127132495,10246.45,10342.44,0.6879120510238336,0.06097705351036484,0.1115886660126716,0.02835897754067565,1734.8000000000002,18662.110000000004,1011.4581018606342,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.0,0.0,0.0,inf,inf,,,61502,4965,56537,0,0,61502,0.0,0.0,0,0,0,0,4965,56537,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.0,0.03,0.03,0.3446418113652874,inf,430.2628900269997,,61502,4965,56537,0,1799,59703,0.0,0.029251081265649896,0,0,776,1023,4189,55514,0.0,0.4313507504168983,0.07016397835954642,271.59999999999997,40.92,0.0547029204431017,0.000723773811840034,0.00508146076550356,0.0767027273315609,179.9,593.98,96.5789730415271,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.0,0.05,0.05,0.2762157442718041,inf,453.39180376043964,,61502,4965,56537,0,3077,58425,0.0,0.050030893304282786,0,0,1188,1889,3777,54648,0.0,0.38609034774130646,0.06464698331193838,415.79999999999995,75.56,0.08374622356495467,0.0013364699223517343,0.007989333680205522,0.07456404325540594,307.70000000000005,864.1399999999999,140.50599980488437,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.0,0.07,0.07,0.23432114709867607,inf,469.3162078296537,,61502,4965,56537,0,4289,57213,0.0,0.06973756950993464,0,0,1488,2801,3477,53736,0.0,0.34693401725343903,0.06077290126369881,520.8,112.04,0.10489425981873111,0.001981711091851354,0.01028974667490488,0.07301234319645614,428.90000000000003,1021.4599999999998,166.08565575103245,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.0,0.1,0.1,0.19159978464952473,inf,487.75228358037833,,61502,4965,56537,0,6185,55317,0.0,0.10056583525739,0,0,1901,4284,3064,52253,0.0,0.30735650767987066,0.05538984399009346,665.3499999999999,171.36,0.13400805639476332,0.003030935493570582,0.013604598224447984,0.07087495996475084,618.5,1206.1899999999996,196.12207733081846,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.01,0.0,0.01,0.47104785323454834,0.47104785323454834,392.2667743276861,392.2667743276861,61502,4965,56537,624,0,60878,0.010146011511820754,0.0,338,286,0,0,4627,56251,0.5416666666666666,0.0,0.07600446795229804,338.0,286.0,0.06807653575025176,0.005058634168774431,0.010146011511820754,0.07600446795229804,0.0,728.0,118.37013430457547,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.01,0.03,0.04,0.30531170684583064,0.47104785323454834,443.20773906287764,392.2667743276861,61502,4965,56537,624,1867,59011,0.010146011511820754,0.03035673636629703,338,286,665,1202,3962,55049,0.5416666666666666,0.356186395286556,0.06714002474114995,570.75,334.08,0.1149546827794562,0.005909050710154412,0.014712204481155086,0.07251576269980925,186.70000000000002,1191.47,193.72865923059413,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.01,0.05,0.060000000000000005,0.2539950077229779,0.47104785323454834,461.62285245436374,392.2667743276861,61502,4965,56537,624,3062,57816,0.010146011511820754,0.049786998796787094,338,286,1008,2054,3619,54197,0.5416666666666666,0.32919660352710645,0.0625951293759513,690.8,368.15999999999997,0.13913393756294057,0.0065118418027132665,0.017218301843842477,0.07071451071951378,306.2,1398.0399999999997,227.31618483951738,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.01,0.07,0.08,0.21782097369218856,0.47104785323454834,476.12139403555483,392.2667743276861,61502,4965,56537,624,4337,56541,0.010146011511820754,0.07051803193392085,338,286,1293,3044,3334,53207,0.5416666666666666,0.2981323495503804,0.05896606002723687,790.55,407.76,0.15922457200402818,0.0072122680722358804,0.019484081818477446,0.06922379045129742,433.70000000000005,1530.1899999999996,248.80329094988772,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.01,0.1,0.11,0.18090978210725084,0.47104785323454834,492.8411925432189,392.2667743276861,61502,4965,56537,624,6111,54767,0.010146011511820754,0.09936262235374459,338,286,1676,4435,2951,51816,0.5416666666666666,0.2742595319914908,0.05388281264264977,924.5999999999999,463.4,0.18622356495468276,0.00819640235597927,0.02256837176026796,0.06721229663639086,611.1,1699.2999999999997,276.299957724952,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.03,0.0,0.03,0.3446418113652874,0.3446418113652874,430.2628900269997,430.2628900269997,61502,4965,56537,1799,0,59703,0.029251081265649896,0.0,776,1023,0,0,4189,55514,0.4313507504168983,0.0,0.07016397835954642,776.0,1023.0,0.15629405840886204,0.01809434529600085,0.029251081265649896,0.07016397835954642,0.0,1305.0,212.18822152125134,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.03,0.03,0.06,0.2539950077229779,0.3446418113652874,461.62285245436374,430.2628900269997,61502,4965,56537,1799,1887,57816,0.029251081265649896,0.030681929042957953,776,1023,570,1317,3619,54197,0.4313507504168983,0.302066772655008,0.0625951293759513,975.5,1075.68,0.19647532729103726,0.01902612448485063,0.033351435725667455,0.06710588684899552,188.70000000000002,1662.12,270.2546258658255,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.03,0.05,0.08,0.21782097369218856,0.3446418113652874,476.12139403555483,430.2628900269997,61502,4965,56537,1799,3162,56541,0.029251081265649896,0.051412962180091705,776,1023,855,2307,3334,53207,0.4313507504168983,0.2703984819734345,0.05896606002723687,1075.25,1115.28,0.21656596173212486,0.019726550754373243,0.035617215700302435,0.06558175003924199,316.20000000000005,1794.2700000000002,291.7417319761959,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.03,0.07,0.1,0.19159978464952473,0.3446418113652874,487.75228358037833,430.2628900269997,61502,4965,56537,1799,4386,55317,0.029251081265649896,0.0713147539917401,776,1023,1125,3261,3064,52253,0.4313507504168983,0.25649794801641584,0.05538984399009346,1169.75,1153.44,0.23559919436052368,0.0204015069777314,0.03777421872459432,0.06413190802586263,438.6,1917.21,311.7313258105428,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.03,0.1,0.13,0.16174800345772372,0.3446418113652874,502.5854007483094,430.2628900269997,61502,4965,56537,1799,6163,53540,0.029251081265649896,0.10020812331306299,776,1023,1438,4725,2751,50789,0.4313507504168983,0.2333279247119909,0.051382144191258874,1279.3,1212.0,0.2576636455186304,0.02143728885508605,0.040507625768267705,0.06245816436680127,616.3000000000001,2009.5999999999995,326.7536015088939,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.05,0.0,0.05,0.2762157442718041,0.2762157442718041,453.39180376043964,453.39180376043964,61502,4965,56537,3077,0,58425,0.050030893304282786,0.0,1188,1889,0,0,3777,54648,0.38609034774130646,0.0,0.06464698331193838,1188.0,1889.0,0.23927492447129908,0.03341174805879336,0.050030893304282786,0.06464698331193838,0.0,1675.0,272.3488667035218,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.05,0.03,0.08,0.21782097369218856,0.2762157442718041,476.12139403555483,453.39180376043964,61502,4965,56537,3077,1884,56541,0.050030893304282786,0.030633150141458815,1188,1889,443,1441,3334,53207,0.38609034774130646,0.2351380042462845,0.05896606002723687,1343.05,1946.64,0.27050352467270894,0.03443125740665405,0.05348915482423336,0.062219657663473586,188.4,1894.1099999999992,307.975350395109,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.05,0.05,0.1,0.19159978464952473,0.2762157442718041,487.75228358037833,453.39180376043964,61502,4965,56537,3077,3108,55317,0.050030893304282786,0.05053494195310722,1188,1889,713,2395,3064,52253,0.38609034774130646,0.2294079794079794,0.05538984399009346,1437.55,1984.8,0.28953675730110773,0.035106213630012206,0.05564615784852526,0.06073469795358616,310.8,2017.0499999999995,327.96494422945585,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.05,0.07,0.12000000000000001,0.1706412777881954,0.2762157442718041,497.95507381024896,453.39180376043964,61502,4965,56537,3077,4266,54159,0.050030893304282786,0.06936359793177457,1188,1889,937,3329,2840,51319,0.38609034774130646,0.21964369432723863,0.052438191251684856,1515.95,2022.16,0.30532729103726086,0.03576701982772344,0.05752837306103866,0.05950342532221354,426.6,2099.0900000000006,341.3043478260871,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.05,0.1,0.15000000000000002,0.14573348292807567,0.2762157442718041,511.4712880523599,453.39180376043964,61502,4965,56537,3077,6173,52252,0.050030893304282786,0.10037071965139345,1188,1889,1250,4923,2527,49725,0.38609034774130646,0.20249473513688643,0.04836178519482508,1625.5,2085.92,0.3273917421953676,0.03689477687178308,0.06034633020064388,0.05778623436553154,617.3000000000001,2173.2799999999997,353.3673701668238,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.07,0.0,0.07,0.23432114709867607,0.23432114709867607,469.3162078296537,469.3162078296537,61502,4965,56537,4289,0,57213,0.06973756950993464,0.0,1488,2801,0,0,3477,53736,0.34693401725343903,0.0,0.06077290126369881,1488.0,2801.0,0.29969788519637464,0.04954277729628385,0.06973756950993464,0.06077290126369881,0.0,1663.0,270.3977106435563,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.07,0.03,0.1,0.19159978464952473,0.23432114709867607,487.75228358037833,469.3162078296537,61502,4965,56537,4289,1896,55317,0.06973756950993464,0.03082826574745537,1488,2801,413,1483,3064,52253,0.34693401725343903,0.2178270042194093,0.05538984399009346,1632.55,2860.32,0.3288116817724068,0.05059200169800308,0.07305242105947773,0.05845467208498007,189.60000000000002,1847.7299999999996,300.43413222334226,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.07,0.05,0.12000000000000001,0.1706412777881954,0.23432114709867607,497.95507381024896,469.3162078296537,61502,4965,56537,4289,3054,54159,0.06973756950993464,0.04965692172612273,1488,2801,637,2417,2840,51319,0.34693401725343903,0.2085789129011133,0.052438191251684856,1710.95,2897.68,0.3446022155085599,0.051252807895714306,0.07493463627199115,0.05719559238624817,305.40000000000003,1929.7700000000004,313.7735358199734,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.07,0.07,0.14,0.15311868176477064,0.23432114709867607,507.2790697689951,469.3162078296537,61502,4965,56537,4289,4307,52906,0.06973756950993464,0.07003024291892947,1488,2801,833,3474,2644,50262,0.34693401725343903,0.1934060831205015,0.049975428117793826,1779.55,2939.96,0.35841893252769386,0.052000636751154114,0.0767375044713993,0.05609916014602389,430.70000000000005,1967.9899999999996,319.9879678709635,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.07,0.1,0.17,0.13268463410307968,0.23432114709867607,519.3313634654797,469.3162078296537,61502,4965,56537,4289,6214,50999,0.06973756950993464,0.10103736463854834,1488,2801,1152,5062,2325,48674,0.34693401725343903,0.18538783392339878,0.04558912919861174,1891.2,3003.48,0.3809063444108761,0.05312414878751968,0.07958570452993399,0.0543003978990703,621.4000000000001,2048.7200000000003,333.1143702643817,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.1,0.0,0.1,0.19159978464952473,0.19159978464952473,487.75228358037833,487.75228358037833,61502,4965,56537,6185,0,55317,0.10056583525739,0.0,1901,4284,0,0,3064,52253,0.30735650767987066,0.0,0.05538984399009346,1901.0,4284.0,0.38288016112789525,0.07577338733926456,0.10056583525739,0.05538984399009346,0.0,1419.0,230.72420409092388,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.1,0.03,0.13,0.16174800345772372,0.19159978464952473,502.5854007483094,487.75228358037833,61502,4965,56537,6185,1777,53540,0.10056583525739,0.028893369321322884,1901,4284,313,1464,2751,50789,0.30735650767987066,0.17613956105796286,0.051382144191258874,2010.55,4342.56,0.404944612286002,0.0768091692166192,0.1032992423010634,0.053572247782321634,177.70000000000002,1511.3899999999992,245.74647978927504,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.1,0.05,0.15000000000000002,0.14573348292807567,0.19159978464952473,511.4712880523599,487.75228358037833,61502,4965,56537,6185,3065,52252,0.10056583525739,0.04983577769828623,1901,4284,537,2528,2527,49725,0.30735650767987066,0.17520391517128875,0.04836178519482508,2088.95,4385.12,0.42073514602215506,0.07756195058103543,0.10526600760950863,0.052265276923918455,306.5,1575.2299999999996,256.1266300282917,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.1,0.07,0.17,0.13268463410307968,0.19159978464952473,519.3313634654797,487.75228358037833,61502,4965,56537,6185,4318,50999,0.10056583525739,0.07020909889109297,1901,4284,739,3579,2325,48674,0.30735650767987066,0.1711440481704493,0.04558912919861174,2159.65,4427.16,0.4349748237663646,0.07830553442878115,0.10709911872784623,0.051085136917490406,431.8,1619.990000000001,263.4044421319633,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,final_holdout,0.1,0.1,0.2,0.11686200308818163,0.19159978464952473,529.7952434587617,487.75228358037833,61502,4965,56537,6185,6146,49171,0.10056583525739,0.0999317095379012,1901,4284,984,5162,2080,47091,0.30735650767987066,0.16010413276928084,0.04230135649061439,2245.4,4490.48,0.452245720040282,0.07942550895873499,0.10952294234333841,0.04965843846524092,614.6,1631.1200000000013,265.21413937758143,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,validation,0.0,0.0,0.0,inf,inf,,,61502,4965,56537,0,0,61502,0.0,0.0,0,0,0,0,4965,56537,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,validation,0.0,0.03,0.03,0.3446418113652874,inf,430.2628900269997,,61502,4965,56537,0,1846,59656,0.0,0.030015284055803063,0,0,816,1030,4149,55507,0.0,0.4420368364030336,0.06954874614456216,285.59999999999997,41.2,0.0575226586102719,0.0007287263208164565,0.005313648336639458,0.07649178098314348,184.60000000000002,630.9999999999999,102.59828948652074,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,validation,0.0,0.05,0.05,0.2762157442718041,inf,453.39180376043964,,61502,4965,56537,0,3076,58426,0.0,0.05001463367044974,0,0,1191,1885,3774,54652,0.0,0.38719115734720416,0.06459452983260877,416.84999999999997,75.4,0.08395770392749244,0.0013336399172223501,0.008003804754316933,0.07454792061924528,307.6,867.5499999999998,141.06045331859124,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,validation,0.0,0.07,0.07,0.23432114709867607,inf,469.3162078296537,,61502,4965,56537,0,4306,57196,0.0,0.07001398328509642,0,0,1536,2770,3429,53767,0.0,0.35671156525777986,0.059951744877264145,537.5999999999999,110.8,0.10827794561933533,0.0019597785520986256,0.010542746577347075,0.07275493972419052,430.6,1071.3999999999996,174.20571688725565,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,validation,0.0,0.1,0.1,0.19159978464952473,inf,487.75228358037833,,61502,4965,56537,0,6151,55351,0.0,0.10001300770706643,0,0,1948,4203,3017,52334,0.0,0.3166964721183547,0.05450669364600459,681.8,168.12,0.1373212487411883,0.00297362788970055,0.013819387987382524,0.07061917744618157,615.1,1262.1799999999998,205.22584631394096,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
low_bad_loss_low_manual_value,validation,0.01,0.0,0.01,0.47104785323454834,0.47104785323454834,392.2667743276861,392.2667743276861,61502,4965,56537,616,0,60886,0.010015934441156385,0.0,333,283,0,0,4632,56254,0.5405844155844156,0.0,0.07607660217455572,333.0,283.0,0.06706948640483383,0.005005571572598475,0.010015934441156385,0.07607660217455572,0.0,716.0,116.41897824460993,3.0,1.0,0.1,0.35,0.04,0.1,0.1,0.2
